,HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,stats_sum_diff,First_win,First_pokemon_Legendary,Second_pokemon_Legendary,Relation
30499,-29,-55,25,-105,-30,-66,-260,1,0,1,0.5
30500,30,-20,-71,-10,-76,-5,-152,0,0,0,0.25
30501,21,66,30,10,0,0,127,0,0,0,1.0
30502,-20,10,5,-45,-45,-50,-145,0,0,0,0.5
30503,19,-11,-72,30,-60,48,-46,1,0,0,1.0
30504,48,27,49,8,3,-30,105,0,0,0,1.0
30505,-35,-140,-50,-125,-50,-90,-490,0,0,1,1.0
30506,60,83,50,42,42,72,349,1,0,0,1.0
30507,-20,0,-78,-80,-63,11,-230,1,0,0,1.0
30508,-40,-60,-40,-5,-40,-45,-230,0,0,1,0.5
30509,25,5,30,35,70,7,172,1,1,0,1.0
30510,-30,22,-45,17,-45,-25,-106,0,0,0,1.0
30511,50,70,65,90,35,10,320,1,1,0,1.0
30512,-23,21,-13,-45,-30,-5,-95,0,0,0,1.0
30513,2,-95,-60,-115,-60,-72,-400,0,0,1,4.0
30514,-15,-18,11,-25,1,3,-43,1,0,0,1.0
30515,2,5,22,88,26,72,215,1,0,0,2.0
30516,-5,55,-25,130,80,40,275,1,1,0,0.5
30517,175,-150,-70,-55,55,-45,-90,0,0,0,2.0
30518,-15,55,130,-40,-15,40,155,1,0,0,1.0
30519,60,43,48,23,13,0,187,0,0,0,0.25
30520,-31,-54,-34,-39,-34,-25,-217,0,0,0,0.5
30521,0,100,50,100,50,80,380,1,1,0,0.5
30522,2,-20,68,-10,65,10,115,1,1,0,1.0
30523,-115,14,60,4,30,-8,-15,0,0,0,0.5
30524,80,85,80,90,45,20,400,1,0,0,1.0
30525,-24,7,-25,-71,-35,-31,-179,0,0,1,1.0
30526,10,30,21,-25,56,-50,42,0,0,0,0.25
30527,5,35,-150,75,-15,70,20,1,0,0,4.0
30528,-5,20,-95,-10,-95,25,-160,0,0,0,0.25
30529,75,77,65,30,35,32,314,1,0,0,2.0
30530,8,-25,-36,28,44,-52,-33,0,0,0,1.0
30531,17,36,18,11,-10,-6,66,0,0,0,0.125
30532,-15,5,-20,10,20,-5,-5,0,0,0,1.0
30533,15,-23,-20,-5,-20,-6,-59,0,0,0,2.0
30534,35,15,30,-15,35,25,125,1,0,0,1.0
30535,-30,15,-40,-15,-55,-15,-140,0,0,0,2.0
30536,-14,6,10,-32,-15,-7,-52,0,0,0,0.5
30537,-32,-30,10,-55,-10,-60,-177,0,0,0,1.0
30538,24,37,-8,-50,-9,-9,-15,0,0,0,1.0
30539,-50,29,-32,-15,-42,-3,-113,1,0,0,1.0
30540,-11,-47,3,-2,-25,-63,-145,0,0,0,1.0
30541,-70,-45,-75,25,-10,30,-145,1,0,0,1.0
30542,-10,-45,20,60,-30,-50,-55,0,0,0,1.0
30543,-21,-47,-9,-39,-34,-97,-247,0,0,0,1.0
30544,-35,-70,-25,-95,-25,-105,-355,0,0,1,0.5
30545,28,-35,31,-15,31,-35,5,0,0,0,0.25
30546,-16,-100,-36,-134,-76,-70,-432,0,0,1,1.0
30547,23,7,-47,16,-12,19,6,0,0,0,0.5
30548,50,-15,-57,-29,-11,-16,-78,0,0,0,2.0
30549,40,101,24,-41,41,90,255,1,0,0,1.0
30550,21,-6,0,43,23,34,115,1,0,0,0.5
30551,20,-20,21,5,21,30,77,1,1,0,0.5
30552,15,25,41,15,1,-5,92,0,0,0,0.5
30553,35,-25,40,5,40,-5,90,0,1,0,1.0
30554,15,23,10,25,70,-23,120,0,0,0,1.0
30555,35,-5,10,0,-15,-70,-45,0,0,0,1.0
30556,0,-30,-30,-30,-50,-55,-195,1,0,0,0.5
30557,-76,-81,0,-91,-48,-64,-360,0,0,1,1.0
30558,27,46,12,-9,-25,-5,46,0,1,0,0.5
30559,30,75,29,11,67,23,235,1,0,0,0.5
30560,-19,5,50,-5,15,34,80,1,0,0,1.0
30561,20,30,45,35,45,50,225,1,0,0,1.0
30562,25,-7,-2,-37,-7,5,-23,1,0,0,1.0
30563,-36,24,-18,-46,3,33,-40,1,0,0,2.0
30564,40,60,145,10,30,-5,280,0,1,0,2.0
30565,-10,25,-9,0,17,21,44,1,0,0,4.0
30566,40,50,-25,70,100,45,280,1,0,0,1.0
30567,-12,20,-15,-85,5,-13,-100,0,0,0,0.5
30568,-5,-40,-25,24,14,-5,-37,0,0,0,0.5
30569,5,35,10,-20,0,75,105,1,0,0,1.0
30570,-25,-22,-27,-72,-47,24,-169,1,0,0,1.0
30571,30,24,-80,35,40,21,70,1,0,0,0.5
30572,0,35,-5,-5,-45,15,-5,1,0,0,1.0
30573,-71,-66,-60,-71,-68,-14,-350,0,0,1,1.0
30574,-28,-35,-30,-90,-15,-41,-239,0,0,0,2.0
30575,-35,-30,30,10,25,-55,-55,0,0,0,1.0
30576,1,17,-20,-7,-5,-46,-60,0,0,0,1.0
30577,-75,-65,-30,-5,-45,-55,-275,0,0,0,0.25
30578,32,45,-40,70,5,15,127,1,0,0,1.0
30579,-30,-120,-85,-30,-55,-70,-390,0,0,0,1.0
30580,48,20,85,50,109,68,380,1,1,0,2.0
30581,20,-30,-12,-20,-12,-25,-79,0,0,0,2.0
30582,20,115,30,40,0,30,235,1,0,0,0.5
30583,23,13,25,-7,40,-44,50,0,0,0,1.0
30584,-30,-80,-55,15,-35,5,-180,1,0,0,0.5
30585,64,38,20,28,30,-35,145,0,0,0,0.5
30586,5,-15,-125,15,-5,-15,-140,0,0,0,0.5
30587,-18,3,-12,3,7,4,-13,1,0,0,1.0
30588,-100,-110,20,-15,15,-70,-260,0,0,0,0.5
30589,25,15,-45,45,-10,30,60,1,0,0,1.0
30590,15,55,5,-20,-20,60,95,1,0,0,1.0
30591,-17,10,-5,-85,-20,-8,-125,0,0,0,1.0
30592,-5,35,6,-24,-9,-45,-42,0,0,0,1.0
30593,-30,60,-10,-5,-60,20,-25,1,0,0,2.0
30594,-7,-109,-40,41,-5,25,-95,1,0,0,2.0
30595,15,65,5,-40,35,-20,60,0,0,0,1.0
30596,18,-3,-22,-63,-26,-72,-168,0,0,0,1.0
30597,15,58,25,60,75,0,233,0,0,0,2.0
30598,-55,-55,-55,-90,-45,-81,-381,0,0,0,1.0
30599,40,-5,35,-15,25,10,90,1,0,0,1.0
30600,-35,-45,-23,-52,-45,-19,-219,0,0,0,0.5
30601,-45,-39,-5,-52,-25,-18,-184,0,0,0,0.5
30602,0,-45,-10,-25,5,0,-75,0,0,0,0.25
30603,30,20,10,50,20,50,180,1,0,0,0.5
30604,40,-3,-28,2,-19,26,18,1,0,0,1.0
30605,-5,-55,-25,3,-15,-55,-152,0,0,0,1.0
30606,-14,-23,-41,-13,-1,-44,-136,0,0,0,0.5
30607,-9,-13,-17,-28,19,-57,-105,0,0,0,0.5
30608,-20,32,33,24,4,10,83,1,0,0,0.5
30609,60,10,-35,-35,10,-70,-60,0,0,0,1.0
30610,-5,-50,-40,20,65,-25,-35,0,0,0,1.0
30611,60,80,20,68,5,50,283,1,0,0,1.0
30612,47,70,35,20,25,75,272,1,0,0,1.0
30613,-27,-30,-5,-65,-35,-55,-217,0,0,0,0.5
30614,-25,-65,-80,40,-30,40,-120,0,0,0,4.0
30615,-20,-75,-50,-30,-30,-10,-215,0,0,0,0.5
30616,-22,40,-120,-70,-20,60,-132,1,0,0,1.0
30617,-30,-47,-45,-58,-75,-65,-320,0,0,0,0.5
30618,-46,-39,-30,-66,-18,-31,-230,0,0,1,1.0
30619,30,60,55,120,70,70,405,1,0,0,2.0
30620,-26,-130,-40,-28,-28,-25,-277,0,0,0,2.0
30621,0,-5,5,30,50,5,85,1,0,0,0.125
30622,30,45,82,5,37,33,232,1,0,0,0.25
30623,2,42,-8,-13,-8,-51,-36,0,0,0,2.0
30624,-42,-50,65,35,45,-20,33,0,0,0,1.0
30625,10,85,0,10,40,45,190,1,0,0,2.0
30626,25,25,-93,55,-65,-7,-60,0,0,1,1.0
30627,-15,-25,-10,15,-10,-5,-50,0,0,0,0.25
30628,22,10,-19,15,-45,-3,-20,0,0,0,1.0
30629,-30,-15,-28,-33,-28,16,-118,1,0,0,2.0
30630,65,68,42,60,40,0,275,0,0,0,2.0
30631,-32,-95,-42,32,44,-25,-118,0,0,1,1.0
30632,3,1,1,9,-6,36,44,1,0,0,1.0
30633,-10,-12,-32,-117,-47,-66,-284,0,0,0,1.0
30634,-40,-40,30,-80,-40,-60,-230,0,0,0,1.0
30635,-10,-50,-49,-5,-80,9,-185,1,0,0,2.0
30636,-20,48,-3,-40,-40,-10,-65,0,0,0,1.0
30637,-10,15,100,0,50,-25,130,0,0,0,0.5
30638,-22,-42,-32,70,28,40,42,1,0,0,1.0
30639,95,-52,-27,-32,-7,-2,-25,0,0,0,1.0
30640,-55,-98,-40,-22,-12,-83,-310,0,0,0,0.5
30641,-28,1,47,-24,30,-80,-54,0,0,0,1.0
30642,-25,-21,16,14,-14,-45,-75,0,0,0,1.0
30643,0,20,60,-35,-13,-17,15,0,0,0,2.0
30644,-29,-132,-52,-123,-38,-81,-455,0,0,1,1.0
30645,19,-66,-21,-51,-6,2,-123,1,0,0,0.25
30646,-42,-94,-62,-128,-84,-53,-463,0,0,1,1.0
30647,-30,-75,-5,-105,-65,10,-270,1,0,1,1.0
30648,-15,-45,-5,22,13,5,-25,1,0,0,1.0
30649,60,76,15,83,25,61,320,1,1,0,1.0
30650,-5,35,-30,-20,-5,40,15,1,0,0,2.0
30651,-25,-75,-20,-65,-5,0,-190,0,0,0,1.0
30652,65,19,-12,44,46,8,170,1,0,0,1.0
30653,5,14,35,-71,-5,-60,-82,0,0,0,1.0
30654,-74,-5,-35,-50,-35,40,-159,1,0,0,0.5
30655,-49,-1,12,-26,12,-23,-75,0,0,0,1.0
30656,-20,-48,-70,-18,-35,-28,-219,0,0,0,0.5
30657,20,10,25,10,20,20,105,1,0,0,1.0
30658,-8,-17,-18,-44,-28,61,-54,1,0,0,1.0
30659,-20,-50,-45,5,-25,40,-95,0,0,0,1.0
30660,-54,-53,-35,-15,-20,-42,-219,0,0,0,1.0
30661,-10,-10,-10,15,15,15,15,0,0,0,0.25
30662,-35,-20,-22,-40,-82,-38,-237,0,0,0,1.0
30663,9,63,21,2,55,8,158,1,0,0,1.0
30664,-55,-65,-50,-30,-50,-70,-320,0,0,0,0.5
30665,0,15,30,-40,-20,-15,-30,0,0,0,0.5
30666,-61,-87,28,-30,-2,-78,-230,0,0,1,2.0
30667,57,7,73,34,89,11,271,1,0,0,0.5
30668,-16,-31,-35,7,-15,47,-43,0,0,0,1.0
30669,-55,-52,-27,-12,-52,14,-184,1,0,0,1.0
30670,20,42,55,34,38,33,222,1,0,0,2.0
30671,0,-17,-64,-59,-66,-26,-232,0,0,0,0.5
30672,30,-17,-83,28,-8,30,-20,1,0,0,0.5
30673,0,-25,-5,-30,-5,-10,-75,0,0,0,2.0
30674,25,100,28,25,8,10,196,1,0,0,1.0
30675,-40,-56,-14,15,65,-40,-70,0,0,0,1.0
30676,-21,68,140,-69,-10,-58,50,0,0,0,2.0
30677,-15,-60,-42,-30,-15,-25,-187,0,0,0,1.0
30678,5,-20,-6,4,8,-17,-26,0,0,0,0.5
30679,-30,10,15,45,0,-40,0,0,0,0,1.0
30680,30,-10,110,-10,110,15,245,1,1,0,1.0
30681,-15,-20,45,25,45,32,112,0,1,0,1.0
30682,-9,-45,-44,12,41,29,-16,1,0,0,0.25
30683,-1,-35,20,-13,-10,-21,-60,0,0,0,1.0
30684,16,-67,-57,-8,-8,-46,-170,0,0,0,0.5
30685,-45,-87,-58,-55,-60,-20,-325,0,0,0,1.0
30686,-30,19,-65,4,-65,-19,-156,0,0,1,1.0
30687,-30,-27,-32,-2,-7,-26,-124,0,0,0,1.0
30688,40,-17,40,25,40,-35,93,0,0,0,1.0
30689,-47,-45,19,15,-26,-5,-89,0,0,0,1.0
30690,15,-32,-17,38,3,31,38,1,0,0,0.5
30691,-40,-24,-50,10,-30,29,-105,0,0,0,2.0
30692,-2,-22,-37,16,-26,35,-36,1,0,0,0.5
30693,10,55,75,35,45,-10,210,0,0,0,2.0
30694,-4,29,45,1,-10,-6,55,0,0,0,4.0
30695,25,-20,35,25,85,-10,140,0,0,0,4.0
30696,-39,-15,35,70,30,11,92,1,0,0,0.25
30697,10,20,-62,2,-5,-4,-39,0,0,0,1.0
30698,-12,-15,-115,15,-95,0,-222,0,0,0,1.0
30699,20,24,50,-55,-30,-9,0,0,0,1,0.125
30700,-60,5,0,-25,-20,-20,-120,0,0,0,0.5
30701,-61,-41,-65,-41,-89,-65,-362,0,0,1,2.0
30702,5,45,0,-5,0,10,55,1,0,0,0.5
30703,64,20,-37,-20,-27,-56,-56,1,0,0,1.0
30704,25,70,40,75,-30,75,255,1,1,0,1.0
30705,12,-40,-43,74,-16,39,26,1,0,0,1.0
30706,30,88,53,65,45,34,315,1,1,0,1.0
30707,0,15,-23,-40,-63,1,-110,1,0,0,2.0
30708,-40,-27,32,13,22,26,26,1,0,0,2.0
30709,35,50,30,70,50,85,320,1,0,0,1.0
30710,1,13,18,33,11,-26,50,0,0,0,2.0
30711,-10,-45,-46,35,50,0,-16,0,0,0,0.25
30712,20,5,10,65,75,35,210,1,0,0,2.0
30713,5,-10,-50,-9,-24,10,-78,1,0,0,0.25
30714,25,58,-40,-10,-22,9,20,1,0,0,0.5
30715,8,17,-10,-13,-17,14,-1,1,0,0,0.25
30716,21,42,33,-30,-5,-16,45,0,0,0,0.5
30717,-15,-25,75,10,75,-50,70,0,0,0,0.03125
30718,-7,-58,-2,30,30,-15,-22,0,0,0,1.0
30719,20,-35,-33,45,-28,-10,-41,0,0,0,0.25
30720,-20,-27,35,-57,-10,-73,-152,0,0,0,0.25
30721,-60,-25,13,-10,30,-25,-77,0,0,0,1.0
30722,55,55,60,-10,25,10,195,1,1,0,1.0
30723,-55,-90,-45,-35,-75,-85,-385,0,0,0,1.0
30724,-30,-35,-40,-45,-45,13,-182,1,0,0,0.5
30725,23,-35,-42,41,4,-8,-17,0,0,0,1.0
30726,-65,-50,-40,105,10,75,35,1,0,0,1.0
30727,5,-20,35,-20,-15,-10,-25,0,0,0,1.0
30728,-65,-5,-10,25,20,-20,-55,0,0,0,1.0
30729,44,50,10,-20,5,-65,24,1,0,0,2.0
30730,-28,-3,73,-11,-1,-44,-14,0,0,0,0.25
30731,78,125,-20,75,5,62,325,1,0,0,2.0
30732,22,11,30,46,30,32,171,1,0,0,1.0
30733,29,-50,30,-40,40,-29,-20,0,1,1,1.0
30734,35,-30,40,25,40,25,135,1,0,0,1.0
30735,-15,-20,-30,0,75,10,20,1,0,0,1.0
30736,-5,35,25,-50,-10,-10,-15,0,0,0,0.5
30737,-30,-58,5,3,20,15,-45,1,0,0,1.0
30738,35,-65,35,-85,15,-25,-90,0,0,0,0.5
30739,3,25,-15,15,-25,5,8,1,0,0,1.0
30740,50,50,60,40,50,15,265,1,0,0,0.25
30741,5,-20,-10,-115,-30,-30,-200,0,0,1,1.0
30742,5,-27,-54,1,19,27,-29,1,0,0,2.0
30743,10,-15,0,-5,10,30,30,1,0,0,0.125
30744,-13,-24,-8,-24,-10,-60,-139,0,0,0,1.0
30745,35,75,77,5,17,-22,187,0,0,0,2.0
30746,0,20,5,20,0,-15,30,0,0,0,2.0
30747,-15,-65,-180,-20,-40,30,-290,1,0,0,0.25
30748,-40,-35,47,15,47,6,40,1,0,0,1.0
30749,-60,-11,5,-26,-55,2,-145,1,0,0,0.5
30750,10,-5,-95,115,10,-5,30,0,0,1,1.0
30751,35,-115,17,0,35,-57,-85,0,0,0,0.25
30752,70,18,-10,-27,25,-30,46,0,0,0,1.0
30753,-2,7,32,0,0,-26,11,0,0,0,2.0
30754,-24,-36,-22,-45,-22,-5,-154,0,0,0,4.0
30755,-15,5,-16,50,-22,-1,1,0,0,0,0.25
30756,-10,-115,-75,20,-65,-15,-260,0,0,0,8.0
30757,45,59,-45,25,-65,6,25,1,0,0,4.0
30758,35,84,18,29,11,23,200,1,0,0,1.0
30759,-35,-88,-60,-103,-60,-41,-387,0,0,1,2.0
30760,0,25,10,5,30,60,130,1,0,0,2.0
30761,2,-50,-21,-20,45,10,-34,1,1,0,2.0
30762,-9,40,56,54,10,7,158,1,1,0,1.0
30763,-22,-50,-25,15,5,-75,-152,0,0,0,1.0
30764,-32,-19,60,-27,-41,-73,-132,1,0,1,2.0
30765,-20,0,5,-50,-30,-60,-155,0,0,0,1.0
30766,-55,-57,-32,-19,-59,10,-212,1,0,0,2.0
30767,15,-35,-45,42,33,50,60,1,0,0,4.0
30768,-13,16,42,-45,-28,-52,-80,0,0,0,2.0
30769,35,130,65,45,15,35,325,1,0,0,2.0
30770,55,35,75,50,-20,-40,155,1,0,0,1.0
30771,-25,50,20,14,14,70,143,1,0,0,0.25
30772,-6,32,-7,0,-70,15,-36,1,0,0,0.5
30773,-4,67,58,107,58,54,340,1,1,0,1.0
30774,-17,-10,-15,-25,-45,-60,-172,0,0,0,1.0
30775,74,66,40,73,36,39,328,1,1,0,1.0
30776,-70,-90,-90,-120,-70,-60,-500,0,0,1,1.0
30777,-25,-75,-20,-35,-60,-85,-300,0,0,0,0.5
30778,15,23,137,-25,-15,-30,105,1,0,0,1.0
30779,55,125,77,20,78,16,371,1,0,0,0.5
30780,-55,40,55,-70,55,35,60,1,1,0,0.5
30781,19,35,3,-20,8,2,47,1,0,0,1.0
30782,-45,-60,-40,70,-25,10,-90,0,0,0,0.25
30783,35,50,90,-25,40,-10,180,0,0,0,2.0
30784,-17,-22,-17,54,32,22,52,1,0,0,1.0
30785,30,30,75,60,50,40,285,1,0,0,0.5
30786,30,-5,-15,100,100,70,280,1,1,0,2.0
30787,-45,-50,-60,5,5,30,-115,1,0,0,1.0
30788,-15,-50,-60,5,-20,-60,-200,0,0,0,1.0
30789,-31,70,5,-27,-5,51,63,1,0,0,2.0
30790,-30,20,-25,-50,-20,5,-100,1,0,0,1.0
30791,50,-5,-25,60,70,50,200,1,0,0,4.0
30792,-30,0,-31,-30,-46,-5,-142,0,0,1,1.0
30793,0,50,-10,80,60,-10,170,0,1,0,2.0
30794,50,25,30,55,10,-90,80,0,1,1,0.5
30795,-12,-24,-20,-24,-20,-5,-105,0,0,0,0.5
30796,5,30,-75,50,-75,37,-28,1,0,0,0.25
30797,-80,30,120,-25,-50,5,0,1,0,0,0.25
30798,20,75,20,-30,-5,38,118,0,0,0,0.25
30799,-47,-16,-12,-11,15,5,-66,1,0,1,1.0
30800,-70,-52,-26,-125,-45,-64,-382,0,0,1,2.0
30801,-42,10,15,25,30,-8,30,0,0,0,1.0
30802,-69,20,-55,-75,-45,-11,-235,0,0,0,2.0
30803,-60,-110,-55,-130,-60,-20,-435,0,0,1,0.5
30804,-10,-45,1,40,1,65,52,1,0,0,0.5
30805,85,-45,-56,30,-16,10,8,1,0,0,0.25
30806,-45,18,3,13,-6,30,13,1,0,0,1.0
30807,10,25,40,20,-10,-25,60,0,0,0,1.0
30808,-120,-55,34,-25,-31,17,-180,1,0,0,1.0
30809,-10,13,-32,-7,3,24,-9,1,0,0,0.5
30810,3,57,-6,1,13,46,114,1,0,0,0.5
30811,-26,-37,-41,-74,-1,-93,-272,0,0,0,1.0
30812,55,50,40,30,40,20,235,1,0,0,1.0
30813,-25,-50,-35,40,70,40,40,1,0,0,2.0
30814,5,40,-20,-45,-105,-35,-160,0,0,0,2.0
30815,15,108,20,33,30,41,247,1,0,0,0.25
30816,-56,-82,-81,-89,-21,-48,-377,0,0,1,0.125
30817,20,50,35,-46,-11,-25,23,0,0,0,2.0
30818,-90,-35,3,0,-47,57,-112,0,0,0,1.0
30819,40,1,27,-25,0,7,50,1,0,0,1.0
30820,0,-12,5,-32,-25,-50,-114,0,0,0,1.0
30821,55,40,43,55,40,30,263,1,0,0,1.0
30822,-16,0,-22,20,-49,-13,-80,0,0,1,1.0
30823,-12,71,10,28,47,19,163,1,0,0,1.0
30824,25,17,33,15,15,15,120,0,0,0,1.0
30825,32,78,62,62,48,58,340,1,1,0,1.0
30826,-75,2,-3,47,42,37,50,1,0,0,0.5
30827,-27,-70,-29,-50,-39,-45,-260,0,0,0,1.0
30828,-20,15,5,-90,-15,-80,-185,0,0,1,0.5
30829,-15,40,-20,-20,-55,-30,-100,0,0,0,2.0
30830,-33,-95,-61,-60,-35,-70,-354,0,0,0,2.0
30831,-9,-70,-22,-28,-20,7,-142,1,0,0,1.0
30832,30,39,57,29,35,39,229,1,0,0,1.0
30833,-13,-55,22,15,52,31,52,1,0,0,2.0
30834,50,120,30,20,65,60,345,1,1,0,1.0
30835,-5,7,-52,-20,40,0,-30,0,0,0,0.25
30836,25,27,37,57,42,-14,174,0,0,0,0.5
30837,-21,-72,-52,-74,-54,-39,-312,0,0,0,0.5
30838,30,15,20,-15,10,0,60,0,0,0,1.0
30839,43,-10,-9,21,30,0,75,0,1,0,1.0
30840,-25,-10,60,-80,50,-100,-105,0,0,0,1.0
30841,40,0,10,50,25,5,130,0,0,0,1.0
30842,30,10,20,90,80,20,250,1,1,0,1.0
30843,35,48,5,25,-10,-25,78,0,0,0,1.0
30844,22,30,155,10,55,8,280,1,1,0,0.5
30845,40,1,-65,1,-35,10,-48,1,0,0,0.125
30846,40,60,68,30,33,25,256,1,0,0,1.0
30847,-6,1,-7,-44,-112,-77,-245,0,0,0,1.0
30848,0,5,130,-10,-10,-60,55,0,0,0,0.0625
30849,15,20,-65,50,-85,5,-60,1,0,1,0.25
30850,-26,-30,-59,-5,3,-68,-185,0,0,1,2.0
30851,0,10,-7,0,-67,-13,-77,0,0,0,1.0
30852,-26,-43,-53,-100,-69,-14,-305,0,0,0,1.0
30853,22,3,12,33,12,57,139,1,0,0,1.0
30854,-75,-80,-50,-80,-50,-31,-366,0,0,1,0.5
30855,125,55,-5,20,-5,30,220,1,0,0,0.5
30856,70,17,15,67,5,23,197,1,0,0,1.0
30857,55,25,40,0,20,-35,105,0,0,0,1.0
30858,-7,4,-49,56,11,44,59,1,1,0,1.0
30859,17,10,36,37,33,-38,95,0,0,0,0.5
30860,35,-10,-25,-20,-35,-15,-70,1,0,1,2.0
30861,15,32,64,52,54,-20,197,0,0,0,0.5
30862,32,25,-30,25,-5,15,62,1,0,0,1.0
30863,-60,-65,-25,-80,-40,-5,-275,0,0,1,0.5
30864,20,-7,-45,-10,-15,57,0,1,1,1,1.0
30865,-61,-67,-56,-2,-56,-39,-281,0,0,0,1.0
30866,25,10,67,-32,-5,-56,9,0,0,0,0.5
30867,10,0,10,20,10,-45,5,0,0,0,1.0
30868,41,110,35,119,35,70,410,1,1,0,2.0
30869,-5,-5,0,-20,5,-10,-35,0,0,0,0.5
30870,35,-130,75,-60,95,-70,-55,0,0,1,1.0
30871,-48,-37,8,-14,55,-39,-75,0,0,0,0.25
30872,65,0,0,-20,0,-45,0,0,0,0,1.0
30873,-5,-17,-16,-65,-16,-40,-159,0,0,0,1.0
30874,35,15,-5,35,15,70,165,1,0,0,0.5
30875,-1,29,-19,39,-13,-60,-25,0,0,0,0.0625
30876,-50,-125,-59,-15,-65,-36,-350,0,0,0,2.0
30877,-5,-15,11,30,1,30,52,1,0,0,1.0
30878,-70,-55,-80,0,-5,25,-185,1,0,0,2.0
30879,22,38,25,78,55,67,285,1,0,0,2.0
30880,-30,-58,-3,-58,12,-51,-188,0,0,0,0.5
30881,31,-1,-1,-8,-3,-11,7,0,0,0,2.0
30882,-66,-70,-114,15,-17,-18,-270,0,0,1,0.5
30883,10,30,-10,60,-30,10,70,1,0,0,0.5
30884,-75,-35,30,40,-5,135,90,0,0,0,1.0
30885,-9,50,45,5,45,-51,85,0,0,0,0.5
30886,-19,-105,-45,-13,-33,-10,-225,0,0,0,0.5
30887,11,20,-20,50,10,9,80,1,0,0,0.25
30888,-24,-19,-15,-21,-40,-26,-145,0,0,0,0.5
30889,-37,-38,15,39,3,-39,-57,0,0,0,0.5
30890,-12,65,-20,85,-20,2,100,1,0,0,0.5
30891,-50,-25,-50,0,-50,-25,-200,0,0,0,0.25
30892,30,75,70,25,50,-20,230,0,0,0,0.5
30893,5,-3,80,70,25,10,187,1,0,0,4.0
30894,-22,5,5,-15,-25,5,-47,1,0,0,1.0
30895,-25,17,48,9,48,-25,72,0,0,0,1.0
30896,0,-30,-20,-85,-75,-45,-255,0,0,1,1.0
30897,26,69,50,25,55,-15,210,0,0,0,0.5
30898,-80,-36,-30,-55,-30,-39,-270,0,0,1,1.0
30899,30,7,30,17,-15,-12,57,0,0,0,1.0
30900,8,41,8,21,8,-13,73,0,0,0,2.0
30901,-40,-5,-5,-85,-80,-75,-290,0,0,1,0.5
30902,-10,35,-25,35,-35,-40,-40,0,0,0,1.0
30903,-35,-105,-35,-92,-45,-60,-372,0,0,0,4.0
30904,15,22,-18,-25,-50,16,-40,1,0,0,2.0
30905,5,50,0,55,30,70,210,1,0,0,1.0
30906,14,10,-35,65,-25,63,92,1,1,0,2.0
30907,16,74,-5,68,10,69,232,1,0,0,2.0
30908,-35,10,50,-10,-15,-35,-35,0,0,0,0.5
30909,75,60,5,-30,5,-55,60,1,0,0,1.0
30910,-1,-77,-154,28,-14,74,-144,0,0,0,1.0
30911,21,10,36,50,36,-33,120,0,1,0,0.25
30912,53,-4,76,35,76,9,245,1,0,0,0.5
30913,43,11,50,68,50,58,280,1,0,0,0.5
30914,1,2,-20,65,-5,52,95,1,0,0,1.0
30915,-75,-25,90,-85,-55,-25,-175,0,0,1,0.25
30916,-3,83,42,27,48,73,270,1,0,0,1.0
30917,25,65,73,67,10,-5,235,0,0,0,2.0
30918,-37,-88,-27,-68,-60,-60,-340,0,0,0,1.0
30919,5,0,-35,35,15,-45,-25,0,0,0,1.0
30920,41,10,5,47,2,31,136,1,0,0,0.5
30921,-17,-33,-4,14,-37,37,-40,1,0,0,0.5
30922,-70,100,85,10,-40,20,105,1,0,0,1.0
30923,-81,-75,-20,-59,-35,-85,-355,0,0,1,0.5
30924,-51,-32,13,-59,-24,-4,-157,0,0,0,1.0
30925,20,0,35,-25,-15,-10,5,0,0,0,0.5
30926,-58,-68,-17,-46,-36,-49,-274,0,0,0,0.5
30927,-10,-20,0,-50,0,-15,-95,0,0,0,1.0
30928,0,73,80,-32,40,-33,128,0,0,0,0.5
30929,-5,-6,3,-5,-17,-39,-69,0,0,0,2.0
30930,-50,-70,-75,10,-15,20,-180,1,0,0,2.0
30931,-15,-10,-5,60,30,0,60,0,0,0,2.0
30932,-6,20,100,-40,4,-20,58,0,0,0,0.0625
30933,9,5,-110,65,20,61,50,1,1,0,0.25
30934,-3,-35,5,-70,-55,-35,-193,0,0,0,0.5
30935,30,85,-50,105,25,20,215,0,0,0,1.0
30936,5,10,-47,-57,-38,-24,-151,0,0,0,0.5
30937,-5,-12,0,33,35,2,53,1,0,0,1.0
30938,25,35,10,0,10,-25,55,0,0,0,1.0
30939,-16,85,-5,38,28,-15,115,0,0,0,0.25
30940,15,20,14,0,25,-49,25,0,0,0,2.0
30941,10,35,-40,-50,-25,15,-55,1,0,0,1.0
30942,-20,-25,40,-90,-30,-85,-210,0,0,0,1.0
30943,60,20,48,10,28,-15,151,0,0,0,0.25
30944,-5,-2,-25,-88,-5,-50,-175,0,0,0,1.0
30945,-28,-4,18,-16,4,-48,-74,0,0,0,2.0
30946,20,45,29,-10,29,57,170,1,0,0,1.0
30947,-8,-40,-6,-17,4,0,-67,0,0,0,1.0
30948,-45,-40,-20,-105,-45,-60,-315,0,0,0,1.0
30949,17,-27,25,-9,25,-12,19,0,0,0,1.0
30950,19,85,40,89,24,61,318,1,1,0,2.0
30951,-18,-34,-26,-64,-26,-66,-234,0,0,0,0.5
30952,-40,-95,-40,-45,-35,-65,-320,0,0,0,0.5
