HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,stats_sum_diff,First_win,First_pokemon_Legendary,Second_pokemon_Legendary
-13,-7,0,31,17,49,77,1,0,0
15,40,30,-40,-25,-45,-25,0,0,0
2,-24,2,15,-5,-25,-35,0,0,0
65,80,37,30,22,18,252,0,0,0
-30,-40,20,30,-15,30,-5,1,0,0
31,-13,30,12,60,-76,44,0,0,0
8,35,8,15,5,-12,59,0,0,0
-20,-2,-7,-27,-12,19,-49,1,0,0
1,18,-5,-22,20,3,15,1,0,0
35,-65,-40,5,-55,-100,-220,0,0,0
5,4,-22,-81,-49,-42,-185,0,0,1
20,72,1,67,10,79,249,1,0,0
10,-37,37,-17,42,5,40,1,0,0
-35,-120,-10,15,-50,-115,-315,0,0,0
-25,-20,-25,15,-20,50,-25,1,0,0
15,21,-45,41,-15,59,76,1,0,0
32,-61,-40,19,25,5,-20,1,0,0
-6,4,25,-13,-10,-23,-23,0,0,0
53,10,31,40,76,15,225,1,0,0
-13,-65,40,25,10,-25,-28,0,0,0
31,26,52,18,62,-2,187,0,0,0
4,-64,20,-12,40,-43,-55,0,0,1
0,72,35,57,35,-15,184,0,0,0
-15,-51,31,31,19,-115,-100,1,0,0
25,10,40,55,0,50,180,1,0,0
18,24,28,109,65,60,304,1,0,0
-63,-117,-45,-80,-35,-50,-390,0,0,0
-20,-45,-14,-20,1,-22,-120,0,0,0
15,-35,20,15,85,-45,55,0,1,0
-20,0,120,-45,15,-55,15,0,0,0
-1,-10,50,20,35,-110,-16,0,0,0
-2,6,6,-18,-16,-8,-32,0,0,0
2,34,140,24,5,20,225,1,0,0
10,80,-24,-70,-70,14,-60,1,0,0
15,26,44,4,56,41,186,1,0,0
0,-36,-60,-18,-43,57,-100,1,0,0
-90,-30,15,-40,-5,-30,-180,0,0,0
15,18,40,40,35,24,172,1,0,0
17,5,-5,35,25,20,97,1,0,0
13,-60,65,-90,35,-95,-132,0,0,1
5,-70,-75,0,15,35,-90,0,0,0
-10,-38,-133,5,-45,6,-215,1,0,1
-24,-65,-55,0,-10,-36,-190,0,0,0
64,50,15,60,55,15,259,1,0,0
-40,-95,-85,15,5,0,-200,0,0,0
-35,-96,-30,-1,-30,-49,-241,0,0,0
31,37,16,7,16,54,161,1,0,0
14,-5,-5,-30,-25,6,-45,1,0,0
-35,-22,-25,-67,-30,-73,-252,0,0,0
20,20,38,-15,0,2,65,1,0,0
-5,-30,15,55,10,-38,7,0,0,0
-10,-19,-26,-31,-14,45,-55,1,0,0
-19,2,-36,-43,-41,-29,-166,0,0,0
-25,-5,-15,-10,55,5,5,1,0,0
92,20,0,15,55,-52,130,0,0,0
-7,-55,-9,-25,-9,-5,-110,0,0,0
20,8,-12,6,-14,0,8,0,0,0
14,66,38,-14,34,-45,93,1,0,0
30,45,-65,15,30,10,65,1,0,0
-32,-43,-28,-87,-60,18,-232,1,0,0
-10,50,-9,-15,-54,3,-35,1,0,0
45,80,65,80,55,25,350,1,1,0
10,39,35,-23,-30,-17,14,0,0,0
15,20,20,-10,25,-60,10,0,0,0
15,-11,-15,2,5,8,4,1,0,0
25,48,0,-68,-20,40,25,1,0,0
-41,3,56,38,56,84,196,1,0,0
-100,97,22,32,27,22,100,1,0,0
-20,-34,-30,-15,-30,13,-116,1,0,0
-25,-5,-10,0,20,-5,-25,0,0,0
-45,-90,-50,-95,-55,-55,-390,0,0,1
-22,-23,-30,-4,-30,-1,-110,0,0,0
-14,-26,-4,-13,-2,-26,-85,0,0,0
-16,-28,-38,-75,-24,21,-160,1,0,0
-18,-47,-43,2,-16,23,-99,1,0,0
98,15,-6,45,4,42,198,1,0,0
-31,-13,-28,8,-22,106,20,1,0,0
-15,5,-10,0,0,40,20,1,0,0
32,-35,1,-50,-9,-29,-90,0,0,0
-61,-45,-95,-70,-124,-90,-485,0,0,1
59,-15,40,70,55,75,284,1,0,0
-30,-7,-18,-10,-6,4,-67,1,0,0
-23,-56,5,-6,15,55,-10,1,0,0
-5,-28,5,-20,35,-97,-110,0,0,1
-2,10,11,-17,-13,-24,-35,0,0,0
66,80,30,159,80,80,495,1,1,0
-10,10,0,10,0,10,20,1,1,1
45,-15,-20,20,-10,-5,15,0,0,0
30,135,65,90,20,50,390,1,1,0
-20,20,-25,-55,-95,-15,-190,0,0,0
-81,-38,-9,-62,-43,18,-215,0,0,0
20,100,63,-30,23,-16,160,0,0,0
-26,-15,58,26,-10,-48,-15,0,0,0
-1,-17,-48,18,2,31,-15,1,0,0
-2,35,-6,-20,-20,21,8,1,0,0
-20,0,47,0,-58,-14,-45,0,0,0
50,85,45,35,45,0,260,0,0,0
-27,-82,-62,-59,-52,-29,-311,0,0,0
-20,32,-17,-23,38,-20,-10,0,0,0
-40,-25,5,-45,-25,-45,-175,0,0,0
-10,-55,2,-80,2,-40,-181,0,0,0
-79,-20,-15,-25,-65,-40,-244,0,0,0
-5,-15,-55,5,-20,-30,-120,0,0,0
5,15,15,15,10,-5,55,0,0,0
-17,-35,-40,-15,-35,-45,-187,0,0,0
-15,-35,7,18,3,7,-15,1,0,0
5,-25,-65,60,15,45,35,0,0,0
21,-35,3,17,12,42,60,1,0,0
22,-4,-47,12,27,21,31,1,0,0
25,96,39,14,26,80,280,1,0,0
-15,0,-5,-30,-25,-5,-80,0,0,0
94,65,0,23,-10,36,208,1,0,0
15,5,25,60,30,-15,120,0,0,0
36,50,58,37,46,-7,220,0,0,0
70,83,25,30,25,45,278,1,0,0
4,23,50,70,40,-12,175,0,0,0
-20,2,-55,15,-45,23,-80,1,0,0
10,1,10,4,22,40,87,1,0,0
-19,12,-15,0,0,27,5,1,0,0
-15,-30,-20,35,-20,30,-20,0,0,0
32,65,37,48,41,37,260,1,0,0
15,7,13,35,-5,-30,35,0,0,0
15,64,47,74,57,83,340,1,1,0
-25,-60,-75,-40,-55,-50,-305,0,0,0
20,-30,-45,20,-25,45,-15,1,0,0
15,-12,2,60,10,-25,50,0,0,0
-1,35,-25,-20,-25,-24,-60,0,0,0
-30,2,-12,0,-10,20,-30,1,0,0
-35,-40,-25,-85,-65,20,-230,1,0,0
-10,-20,-67,-18,-20,1,-134,0,0,0
8,5,-12,-42,8,-30,-63,0,0,0
-11,-22,-14,-24,-9,-37,-117,0,0,0
-55,57,2,39,-16,-12,15,0,0,0
-32,-70,-8,-40,2,-19,-167,0,0,0
-10,-30,0,-95,-50,-20,-205,0,0,0
9,15,47,28,43,-2,140,0,0,0
-16,-27,-53,-27,-53,1,-175,1,0,1
3,-2,-13,3,-19,38,10,1,0,0
-2,32,-7,4,-22,-46,-41,1,0,0
3,-9,0,-17,-16,-1,-40,0,0,0
15,-5,10,15,10,-25,20,0,0,0
31,10,-38,40,49,63,155,1,1,0
25,14,-102,9,11,8,-35,1,0,0
0,-20,-60,-20,-35,15,-120,1,0,1
10,23,28,55,40,14,170,1,0,0
-52,-65,75,0,85,-13,30,0,0,0
35,30,20,-5,-5,-65,10,0,0,0
-2,-65,-177,23,33,10,-178,1,0,0
-25,-90,-87,-40,-47,2,-287,1,0,0
-65,-115,-50,-145,-105,-40,-520,0,0,1
13,37,28,-17,-68,-53,-60,0,0,0
18,-11,-2,49,5,70,129,1,0,0
-51,95,-25,8,-35,86,78,1,0,0
42,65,41,30,41,15,234,1,0,0
-25,-13,10,-88,-10,36,-90,1,0,0
9,-7,-80,-5,-80,-32,-195,0,0,1
-35,-20,-19,-5,-65,-26,-170,0,0,0
-17,18,15,-12,-25,-5,-26,0,0,0
-15,-90,-50,5,25,10,-115,1,0,0
-10,-22,-10,-57,-5,-63,-167,0,0,0
-50,-47,-32,-7,-12,14,-134,1,0,0
-21,105,10,-42,-22,-25,5,0,0,0
0,22,-5,22,-10,-10,19,0,0,0
30,57,10,28,20,-15,130,0,0,0
-8,-26,-5,-21,25,17,-18,1,0,0
50,93,47,45,30,26,291,1,1,0
-17,14,1,5,0,-8,-5,0,0,0
0,-30,-31,-5,-1,-18,-85,0,0,0
-30,-6,25,44,-5,-78,-50,0,0,0
-10,-25,-20,-50,-15,-85,-205,0,0,1
59,30,-6,-10,-6,13,80,1,1,1
-1,-30,-3,35,58,-28,31,0,0,0
38,75,12,90,6,53,274,1,0,0
-22,-23,-12,-19,-14,-66,-156,0,0,0
-10,-10,-5,0,60,6,41,1,0,0
25,50,30,-40,5,-5,65,0,0,0
-2,25,-21,-25,0,58,35,1,0,0
30,31,47,-6,3,-79,26,1,0,0
11,-90,25,-130,30,10,-144,1,0,1
-40,-60,-50,70,-10,30,-60,0,0,0
-45,-85,-5,-45,-45,-15,-240,0,0,1
-40,-15,-43,0,-25,-47,-170,0,0,0
-80,-5,-80,5,-90,-20,-270,1,0,0
10,19,13,-16,-30,20,16,1,0,0
69,-25,15,60,45,50,214,1,0,0
-3,37,-8,-30,-98,-5,-107,0,0,0
4,-2,-3,57,15,27,98,1,1,0
-18,-19,-18,21,-10,10,-34,1,0,0
-40,-20,20,-50,-50,-80,-220,0,0,0
-5,-45,-29,30,-50,14,-85,1,0,0
15,-15,40,-35,40,30,75,1,0,0
-20,-26,-10,-63,-60,-57,-236,0,0,0
0,-5,110,-85,-25,-85,-90,0,0,0
20,60,-5,-130,0,-45,-100,0,0,0
-1,19,-8,22,-29,22,25,1,0,0
38,49,48,129,85,15,364,1,0,0
0,5,-65,30,-10,10,-30,1,0,0
1,47,0,-10,-35,7,10,1,0,0
-25,-7,-7,-35,-7,-17,-98,0,0,0
20,-50,10,30,5,10,25,1,0,0
59,61,13,26,23,23,205,1,0,0
-10,-5,5,15,5,80,90,1,1,0
10,20,0,55,-50,50,85,1,0,0
14,56,17,41,11,40,179,1,0,0
46,45,23,45,16,0,175,0,0,0
-50,20,30,-45,-40,-25,-110,0,0,0
-36,-49,-41,-74,-41,-23,-264,0,0,0
15,35,30,9,13,8,110,1,0,0
30,60,38,10,8,5,151,1,0,0
9,14,40,-21,10,-23,29,0,0,0
8,-26,-24,1,31,-1,-11,0,0,0
-45,-30,-60,-40,-60,-60,-295,0,0,1
-15,-5,5,35,10,-15,15,0,0,0
30,-35,-10,15,-10,15,5,1,0,0
50,26,31,35,45,-15,172,0,0,0
5,-20,-50,-15,0,10,-70,1,0,0
-10,60,85,0,50,5,190,0,0,0
-5,20,-85,-60,10,40,-80,1,0,0
-13,5,30,-15,-15,-16,-24,0,0,0
37,14,-144,14,-144,18,-205,1,0,0
-3,-12,12,-48,-2,-23,-76,0,0,0
44,115,50,0,30,71,310,1,1,0
30,23,-58,-22,-55,-15,-97,0,0,0
-15,-40,-40,-20,-30,80,-65,1,0,0
60,40,65,45,45,20,275,1,0,0
-24,11,62,21,67,8,145,1,0,0
-45,-15,-155,-15,-65,25,-270,1,0,1
15,105,75,130,80,75,480,1,1,0
36,8,-62,17,-48,-56,-105,0,0,1
-23,-10,-13,-46,-37,-17,-146,0,0,0
-15,-5,-35,-70,-25,-50,-200,0,0,0
62,14,12,44,60,13,205,1,0,0
21,29,16,11,11,48,136,1,0,0
-3,3,47,-16,12,-49,-6,1,0,0
45,35,10,45,75,40,250,1,0,0
-40,-48,-90,-38,-100,16,-300,1,0,1
18,-70,-45,-110,-55,-28,-290,0,0,1
-25,13,-30,15,0,27,0,1,0,0
-25,20,-36,-20,9,15,-37,1,0,0
20,-35,-60,-20,-20,-50,-165,0,0,0
-15,-13,43,-55,-45,-75,-160,0,0,0
-21,-67,-27,1,-27,-25,-166,0,0,0
15,-52,-102,6,6,27,-100,1,0,0
-14,-31,-54,-19,-4,11,-111,1,0,0
15,120,0,95,-15,15,230,0,0,0
50,70,80,120,70,40,430,1,1,0
-50,-82,-62,-30,-50,-6,-280,0,0,0
25,70,-10,50,0,75,210,1,0,0
-20,5,-20,-5,-5,35,-10,1,0,0
-13,60,150,-75,0,-71,51,0,0,0
-41,-7,17,-24,17,-22,-60,0,0,0
0,-40,1,-15,21,18,-15,1,0,0
9,57,52,22,21,44,205,1,0,0
-30,-65,75,0,65,-60,-15,0,1,0
44,96,25,56,15,46,282,1,1,0
125,30,40,-25,5,0,175,0,0,0
15,10,25,105,55,130,340,1,0,0
-25,-20,-40,-40,-50,20,-155,1,0,0
20,65,20,-10,25,-20,100,0,1,0
15,40,130,10,-25,-65,105,0,0,0
-18,10,49,0,49,-35,55,0,0,0
10,-10,20,-5,-15,-40,-40,0,0,0
-17,15,0,-5,-74,1,-80,1,1,1
6,71,2,5,40,-8,116,0,0,0
0,50,30,-40,0,-10,30,0,0,0
-9,-9,-67,-43,-63,-15,-206,0,0,0
10,-5,5,-60,-25,-20,-95,0,0,0
-10,25,25,-40,-35,8,-27,1,0,0
10,10,-25,-40,-25,-25,-95,0,0,0
-5,-15,-5,15,-5,35,20,1,0,0
-9,-79,-23,46,-74,14,-125,1,0,0
-25,-2,3,30,15,44,65,1,0,0
2,-11,55,-21,10,-15,20,0,0,0
-54,-25,-143,-80,-43,36,-309,1,0,0
-5,-11,6,-8,-26,-42,-86,0,0,0
0,-70,-5,25,20,25,-5,1,0,0
20,55,36,101,57,-23,246,0,0,0
-50,-145,-50,-125,10,-30,-390,0,0,1
-6,23,-11,33,19,46,104,1,0,0
10,-10,-10,-36,-26,-65,-137,0,0,0
6,-8,-33,-25,-30,5,-85,1,0,0
0,30,10,15,15,-10,60,0,0,0
-17,-15,-20,-5,-25,35,-47,1,0,0
25,35,45,35,45,31,216,1,1,0
55,-35,41,96,57,12,226,1,0,0
31,2,6,-43,6,-47,-45,0,0,0
10,-53,7,-5,-5,31,-15,0,0,0
-41,-57,-37,-20,-35,-20,-210,0,0,0
8,-3,97,42,57,-34,167,0,0,0
18,-12,-33,-8,-22,6,-51,1,0,0
-5,-5,-51,-20,9,20,-52,1,0,0
-15,-77,-20,-107,-45,-23,-287,0,0,1
-19,-30,25,-40,30,-46,-80,0,0,1
-30,-45,-20,-15,-35,70,-75,0,0,0
-31,-74,0,73,0,-28,-60,0,0,1
-36,0,-5,-12,-2,-26,-81,0,0,0
-30,-30,-95,-35,-15,15,-190,1,0,0
-1,38,63,-12,0,-13,75,0,0,0
0,-20,-15,-20,-15,-45,-115,0,0,0
-20,25,-25,-60,-5,-15,-100,0,0,1
-105,0,-5,-45,35,15,-105,1,0,0
-63,-55,-12,-7,-1,2,-136,1,0,0
1,22,-6,-23,-19,27,2,1,0,0
-25,-67,-35,-20,-40,-10,-197,0,0,0
-30,-28,-165,-15,-65,15,-288,1,0,1
0,15,5,15,-30,10,15,1,0,0
3,-29,-20,16,-30,-65,-125,0,0,0
0,42,42,42,42,116,284,1,1,0
6,37,-25,35,-24,-8,21,0,0,0
-13,-65,90,-10,90,-30,62,0,0,0
60,15,4,-40,9,-10,38,0,0,0
-15,15,-5,-45,-45,-10,-105,0,0,0
-24,11,-19,61,-39,15,5,1,0,0
-20,-5,-18,-40,-18,-25,-126,0,0,0
45,94,95,55,65,-14,340,0,0,0
0,70,40,115,40,85,350,1,1,0
40,37,148,37,83,-50,295,1,0,0
-15,0,15,-20,-15,10,-25,1,0,0
4,72,82,-2,3,11,170,1,0,0
14,-41,-77,25,-65,28,-116,1,0,0
35,67,114,-6,-44,-37,129,1,0,0
40,115,25,130,90,-10,390,0,1,0
31,47,4,-43,-1,-14,24,0,0,0
0,-30,0,-30,0,-44,-104,0,0,0
5,20,0,60,30,15,130,1,0,0
21,47,27,45,20,40,200,1,0,0
-20,-15,-35,-90,-45,40,-165,1,0,1
10,15,-15,-40,-25,-45,-100,0,0,0
28,45,65,72,28,10,248,1,1,0
-13,-11,12,-40,-5,-38,-95,0,0,0
-41,10,50,-55,-51,-65,-152,0,0,1
-9,-25,-75,30,25,19,-35,1,0,0
12,45,-20,-30,-30,15,-8,1,0,0
-20,0,-20,10,-50,-5,-85,0,0,0
-24,-3,-22,-40,-42,-10,-141,0,0,0
5,-12,-57,-14,-57,-30,-165,0,0,0
-30,53,75,-35,45,-39,69,0,0,0
-50,-20,-4,-20,6,-40,-128,0,0,0
35,25,20,25,-5,25,125,1,0,0
-50,-70,-37,-40,-27,21,-203,1,0,1
45,55,170,25,35,0,330,0,0,0
25,24,36,86,54,25,250,1,1,0
-5,20,5,25,10,-50,5,1,0,0
-10,-70,-95,-35,-75,0,-285,0,0,0
6,-55,-57,-13,-47,-16,-182,0,0,0
51,102,30,35,40,42,300,1,1,0
35,25,10,3,-23,56,106,1,1,0
37,23,-32,56,15,31,130,1,1,0
40,75,30,75,35,24,279,1,0,0
-18,-118,-45,-8,-65,-45,-299,0,0,0
-36,-24,-28,-46,-73,-23,-230,0,0,1
38,22,25,19,34,-19,119,0,0,0
14,8,3,31,13,40,109,1,0,0
-26,0,-28,-10,-28,-54,-146,0,0,0
-10,-35,-50,65,40,65,75,0,0,0
-10,5,-20,-50,-15,-10,-100,0,0,0
15,38,3,63,28,71,218,1,0,0
12,21,12,-20,5,-30,0,0,0,0
-10,5,15,5,-20,-40,-45,0,0,0
6,50,-30,94,20,40,180,1,1,0
4,18,-7,-35,-15,15,-20,1,0,0
25,50,65,70,-30,10,190,1,0,0
10,-10,-67,20,-2,21,-28,1,0,0
40,90,100,15,15,15,275,1,0,0
-18,-43,-13,-70,-25,-46,-215,0,0,1
10,-25,-110,20,-80,-20,-205,0,0,1
18,83,32,-20,5,17,135,1,0,0
-40,-25,20,-25,50,25,5,1,0,0
-41,-65,-25,-60,-104,0,-295,0,0,1
-5,65,-100,-70,10,125,25,1,0,0
15,-5,45,-45,40,-5,45,0,1,0
5,-13,-14,-5,0,14,-13,1,0,0
-10,-30,-5,5,-5,-40,-85,0,0,0
-20,-50,-10,-5,-25,-45,-155,0,0,0
-17,-20,-40,-50,-60,-35,-222,0,0,1
0,-5,-62,-5,-27,-21,-120,0,0,0
20,-15,-40,100,40,15,120,1,0,0
65,58,40,-8,40,15,210,1,0,0
-5,30,55,-36,-26,30,48,1,0,0
15,5,15,-20,-10,80,85,1,0,0
31,77,-78,25,-48,78,85,1,1,0
-25,20,-15,20,-15,-34,-49,0,0,0
46,10,-21,51,-16,35,105,1,0,0
15,20,-20,40,0,73,128,1,0,0
4,-10,-7,-70,-35,-12,-130,0,0,0
-12,-7,-12,-6,-8,37,-8,1,0,0
60,-15,51,15,61,8,180,1,0,0
-11,-2,25,10,24,-32,14,0,0,0
20,51,25,30,25,38,189,1,1,0
10,-25,15,-15,-15,-15,-45,0,0,0
65,5,25,-20,85,0,160,0,0,0
-28,38,-23,38,-23,51,53,1,0,0
30,3,43,13,43,-5,127,0,0,0
-15,-15,-45,-10,-45,-10,-140,0,0,0
-25,-60,-30,-15,5,-60,-185,0,0,0
0,-50,-85,50,28,37,-20,0,0,0
10,-25,16,-25,11,0,-13,0,0,0
41,47,28,-13,24,-47,80,0,0,0
13,36,-50,-44,-25,25,-45,1,0,0
-56,4,7,-40,-35,18,-102,1,0,0
-7,-40,25,10,35,-30,-7,0,0,0
50,70,13,-1,12,36,180,1,0,0
5,15,-7,25,35,-13,60,0,1,0
-5,0,0,-45,-15,10,-55,1,0,0
0,5,7,0,22,15,49,1,0,0
-30,-15,-40,5,-40,-65,-185,0,0,0
25,32,25,92,-15,48,207,1,0,0
-31,5,7,-17,-2,-27,-65,0,0,0
40,46,14,-20,5,45,130,1,0,0
-3,-35,-15,-45,30,-41,-109,0,0,0
5,0,-2,20,8,22,53,1,0,0
-28,60,-61,89,35,-15,80,0,1,1
-65,-72,-23,15,-10,7,-148,0,0,0
16,31,33,-2,-7,-27,44,0,0,0
-5,-80,0,-80,0,-15,-180,0,1,1
-12,2,8,-23,2,-3,-26,0,0,0
-5,53,-10,13,20,54,125,1,0,0
14,36,40,4,5,16,115,1,0,0
21,112,7,-46,37,75,206,1,0,0
45,40,0,-40,-30,-15,0,0,1,1
-25,5,-20,45,-15,40,30,1,0,0
5,25,14,-60,19,-25,-22,0,0,0
6,-10,40,-33,-23,-45,-65,0,0,0
-8,-7,-6,13,-6,23,9,1,0,0
0,5,-25,-45,-25,0,-90,0,0,0
-5,-8,-70,0,-70,16,-137,1,0,0
-25,-9,-33,5,-15,32,-45,1,0,0
35,0,15,-39,1,-25,-13,0,0,0
28,39,-29,54,8,14,114,1,0,0
-1,-101,6,-101,11,-84,-270,0,0,1
65,-5,70,35,90,5,260,1,0,0
-6,75,-15,-42,-7,-50,-45,0,0,1
-23,-25,70,0,20,-35,7,0,0,0
0,-12,7,0,0,80,75,1,0,0
-55,-51,-31,5,5,-5,-132,0,0,0
4,-67,16,-32,21,49,-9,1,0,0
-25,-16,-10,-56,-37,-60,-204,0,0,0
-60,-28,-33,-26,-31,4,-174,1,0,0
-14,-55,-30,32,-18,46,-39,1,0,0
-31,36,-41,-42,-11,-25,-114,0,0,0
-23,25,54,-5,-16,-65,-30,0,0,0
-10,-35,30,-40,-30,-120,-205,0,0,0
45,40,45,-40,10,-25,75,1,0,0
-70,30,50,10,50,40,110,1,0,0
-2,21,-43,31,-43,49,13,1,0,0
5,5,20,15,20,-55,10,1,0,0
0,-20,10,-21,-17,-47,-95,0,0,0
25,0,40,54,44,-30,133,0,0,0
-10,88,0,88,-10,110,266,1,1,0
44,50,85,8,38,-12,213,0,0,0
-45,-10,-50,-5,-15,15,-110,1,0,0
-4,1,3,-44,-39,-30,-113,0,0,0
8,85,5,25,55,45,223,1,0,0
-60,-50,-80,-15,-35,-25,-265,0,0,0
-36,-130,-20,-174,-70,-100,-530,0,0,1
-20,-40,-77,57,-20,11,-89,1,0,0
15,-5,65,45,30,-30,120,0,0,0
10,0,50,-50,-10,-30,-30,0,0,0
-18,-25,1,-15,1,-50,-106,0,0,0
15,30,0,-10,0,30,65,1,0,0
20,50,-60,-15,10,55,60,1,0,0
-10,-5,-20,30,45,80,120,1,0,0
-15,-40,-55,0,-5,-45,-160,0,0,0
-20,-45,-15,-10,-5,-25,-120,0,0,0
-19,-38,-36,-86,-61,12,-228,1,0,1
20,25,25,63,45,30,208,1,0,0
-10,10,-10,-25,-45,-31,-111,0,0,0
-4,-3,-15,15,0,-13,-20,0,0,0
-10,-20,-40,-40,-5,-20,-135,0,0,0
30,43,50,-10,30,27,170,1,0,0
-10,-4,-35,-43,-75,7,-160,1,0,0
25,35,50,-5,15,20,140,1,0,0
-10,-14,-40,33,10,47,26,1,0,0
35,50,26,75,16,35,237,1,0,0
-19,-20,-28,-77,-114,-44,-302,0,0,0
20,-10,20,20,20,70,140,1,0,0
10,-50,10,-75,-60,-25,-190,0,0,1
-3,-6,59,1,61,-31,81,0,1,0
1,-24,-10,50,25,60,102,0,0,0
-29,-55,-68,0,-3,46,-109,0,0,0
-5,-25,-10,-15,-10,40,-25,1,0,0
-15,-65,-50,-20,-50,65,-135,0,0,0
-32,-30,-70,5,-70,17,-180,1,0,0
22,-30,-5,-20,25,75,67,1,0,0
-10,14,-30,14,-30,-14,-56,0,0,0
-12,-34,-61,6,-61,-3,-165,0,0,0
-12,-36,-12,-24,-15,-55,-154,0,0,0
-5,-25,0,-55,15,15,-55,1,0,0
-10,-15,-50,20,10,10,-35,1,0,0
-44,-22,-72,-18,-68,-51,-275,0,0,0
15,5,10,0,5,20,55,1,0,0
50,26,84,40,22,58,280,1,1,0
-60,-75,-20,10,-5,40,-110,0,0,0
-9,31,-21,-14,-16,4,-25,1,0,0
-4,-3,-1,-28,-1,-46,-83,0,0,0
14,-30,3,-35,-15,-52,-115,0,0,0
-10,9,-5,-26,-5,5,-32,1,0,0
45,90,95,-5,25,-45,205,1,0,0
14,5,-90,15,11,55,10,0,0,0
-10,28,-3,-45,-20,25,-25,1,0,0
-15,-15,-45,-30,-45,-30,-180,0,0,0
-28,-52,-9,-24,6,-15,-122,0,0,0
16,-10,40,22,42,15,125,1,1,0
-36,-47,-61,-47,-61,-19,-271,0,0,1
-24,-31,5,-78,-55,-93,-276,0,0,1
22,-15,-78,49,-36,84,26,1,0,0
20,65,25,80,35,40,265,1,0,0
5,35,45,-5,5,50,135,1,0,0
35,43,-33,65,55,75,240,1,0,0
-10,60,-20,90,-70,110,160,1,1,0
-80,-60,-52,-40,-40,-45,-317,0,0,0
45,45,40,70,80,25,305,1,0,0
0,40,13,-5,13,-66,-5,1,0,0
15,27,17,-18,17,-4,54,0,0,0
-40,-118,-110,-88,-30,-50,-436,0,0,1
8,97,32,47,12,37,233,1,0,0
-14,-16,-56,-96,-26,-70,-278,0,0,0
14,23,-35,53,15,51,121,1,0,0
-25,-90,-60,-40,-55,0,-270,0,0,0
-60,-25,-35,-35,-45,25,-175,1,0,0
30,30,45,50,25,-55,125,0,0,0
16,-30,-15,-30,-5,-27,-91,0,0,1
14,-1,0,31,78,25,147,1,0,0
-16,-9,-25,-31,-40,-72,-193,0,0,0
-20,-45,10,20,-20,-75,-130,0,0,0
43,-40,-29,-10,1,-40,-75,0,0,0
-55,-70,-6,5,-57,4,-179,1,0,0
-20,10,12,10,-3,21,30,1,0,0
-40,-79,-35,-14,-28,14,-182,1,0,0
-11,77,52,3,8,36,165,1,0,0
-26,-21,-37,-21,-47,17,-135,1,0,0
-45,-40,-60,-30,-55,-32,-262,0,0,0
66,31,-20,61,13,9,160,1,1,0
95,-26,-29,11,14,-105,-40,0,0,0
10,-60,5,-10,-10,-40,-105,0,0,0
-10,39,-10,75,18,5,117,1,0,0
-24,14,14,23,13,-38,2,0,0,0
25,65,20,15,70,0,195,0,0,0
-4,42,61,-31,-49,-22,-3,0,0,0
5,-22,-37,-47,-42,81,-62,0,0,0
0,16,-25,1,-5,-6,-19,0,0,0
-25,-35,-45,0,-55,-28,-188,0,0,0
20,10,0,-15,-15,-35,-35,0,0,0
12,25,20,25,20,-17,85,0,0,0
0,-60,-15,65,45,20,55,1,0,0
-54,-93,-100,-60,-50,-40,-397,0,0,1
61,22,-18,69,34,-36,132,0,0,0
8,17,-3,-13,-3,-22,-16,0,0,0
20,-30,1,100,-30,59,120,1,0,0
45,55,11,12,20,49,192,1,0,0
-51,-27,-50,-94,-55,-52,-329,0,0,0
-19,-64,-165,-7,-50,8,-297,1,0,0
35,20,-5,-75,-10,-15,-50,0,0,0
-25,58,-35,-77,-5,85,1,1,0,0
-20,-37,-42,-82,-42,-61,-284,0,0,1
-30,-39,-3,-7,-17,-24,-120,0,0,0
5,-9,-15,16,-25,29,1,1,0,0
31,72,30,20,40,47,240,1,0,0
0,23,3,13,3,5,47,1,0,0
57,34,40,-21,40,40,190,1,0,0
21,35,51,50,46,32,235,1,1,0
63,80,32,57,36,23,291,1,1,0
-31,-28,-9,-10,-49,-48,-175,0,0,1
-55,-40,-5,-35,-5,-25,-165,0,0,0
70,100,30,15,5,-20,200,0,0,0
40,20,95,65,-5,-5,210,0,0,0
0,-10,-25,20,-25,55,15,1,0,0
25,20,-10,51,87,22,195,1,0,0
-15,-20,-60,-65,-5,-30,-195,0,0,0
-45,-45,-45,-45,-45,-45,-270,0,0,0
-76,-70,-35,-114,-35,-70,-400,0,0,1
-15,-80,-80,-74,-49,-30,-328,0,0,0
-25,-27,-12,-12,-42,-38,-156,0,0,0
-9,31,-31,1,-46,65,11,1,0,0
35,82,68,2,17,-19,185,0,0,0
15,25,50,40,40,60,230,1,0,0
-6,10,52,-7,23,-2,70,0,0,0
-61,-23,-23,8,-2,26,-75,1,0,0
2,11,-18,23,-16,40,42,1,0,0
25,-60,30,-80,30,70,15,0,0,0
40,-10,-20,85,105,45,245,1,0,0
-60,-80,-80,-25,-60,75,-230,0,0,0
68,67,83,3,17,-23,215,0,0,0
0,32,15,52,45,20,164,1,0,0
-20,37,33,47,43,-25,115,0,0,0
-16,-15,75,15,-26,-50,-17,0,0,0
-66,-27,-72,6,-52,-10,-221,0,0,0
-10,-75,-10,-70,-10,-50,-225,0,0,0
-15,-29,-11,-5,0,-40,-100,0,0,0
-44,-61,-33,-55,-17,-18,-228,0,0,0
